"","load","honeycomb_mode","ipa_bound","bound","ipa_consistency","lease","condition","purchase_lat_mean","purchase_lat_median","purchase_lat_p99","view_lat_mean","view_lat_median","view_lat_p99","overall_lat_mean","overall_rate"
"476",4096,"amazon","tolerance:0.01","error: 1%","weak","0ms",NA,313.823538791,93.062592,5185.487814,314.182027473,95.858447,4770.154752,259.396633777267,3882.4915346781
"477",4096,"flat5","tolerance:0.01","error: 1%","weak","200ms","High load",6.95324473868,6.059034,25.349805,5.73927522555,5.454936,6.445059,6.10041196337879,4106.9743326632
"478",4096,"slowpoke_flat","tolerance:0.01","error: 1%","weak","200ms",NA,97.9608579288,11.460827,2374.047855,38.7834654354,11.134419,101.642846,40.9715021537422,4116.5929647297
"479",4096,"google","tolerance:0.01","error: 1%","weak","200ms",NA,121.627371088,104.908652,1424.861755,96.8137141795,2.438118,531.63185,84.5445211772396,3997.2966656801
"480",4096,"amazon","tolerance:0.01","error: 1%","weak","200ms",NA,216.920169367,85.329033,3528.535737,131.15196281,74.209661,1991.56225,120.952945703035,3986.983772894
"481",128,"flat5","consistency:strong","strong","strong","0ms","Uniform
(5ms)",43.3115662587,37.000876,239.171745,27.3025958755,17.545727,158.853032,27.3221252448357,3760.4703122554
"482",128,"slowpoke_flat","consistency:strong","strong","strong","0ms",NA,120.303700968,72.114565,857.513802,89.2138831175,31.891659,766.732076,83.4312044355408,1584.3530744791
"483",128,"google","consistency:strong","strong","strong","0ms",NA,502.807861402,456.077885,2350.163308,357.577150076,326.862605,2386.268031,341.100796738441,370.4644131612
"484",128,"amazon","consistency:strong","strong","strong","0ms",NA,487.484402107,332.494873,2906.671557,316.707270889,185.811681,2341.872825,305.187606262812,398.69172837602
"485",128,"flat5","consistency:strong","strong","strong","200ms","Uniform
(5ms)",51.0039206102,37.392459,336.761853,34.9045400206,26.363344,329.161884,33.4514730803008,3604.9027862064
"486",128,"slowpoke_flat","consistency:strong","strong","strong","200ms",NA,113.795507985,52.334813,694.345097,70.3501775073,31.588968,611.108972,69.31296184356,1679.520929139
"487",128,"google","consistency:strong","strong","strong","200ms",NA,521.848022262,461.630314,2691.952431,367.010777757,327.348579,2732.204923,348.366862889669,355.81228709788
"488",128,"amazon","consistency:strong","strong","strong","200ms",NA,512.277748505,291.740472,2756.719612,337.515843774,183.793838,2682.519255,321.971741033586,375.01040997885
"489",128,"flat5","consistency:weakwrite","weak","weak","0ms","Uniform
(5ms)",6.58814925609,6.444099,8.094213,6.17848785286,6.085617,6.643669,6.36712319192486,4118.6306671309
"490",128,"slowpoke_flat","consistency:weakwrite","weak","weak","0ms",NA,18.5814762041,11.369972,105.957384,18.2915785313,11.084431,101.674961,18.6155931735807,3885.3212635732
"491",128,"google","consistency:weakwrite","weak","weak","0ms",NA,54.6897127369,2.620476,391.601003,60.0266058373,2.35027,384.714995,51.1890371255478,2498.8999667806
"492",128,"amazon","consistency:weakwrite","weak","weak","0ms",NA,49.1443664411,2.615267,391.8995,51.3160250551,2.298633,346.868047,45.6259456217915,2595.6608495994
"493",128,"flat5","consistency:weakwrite","weak","weak","200ms","Uniform
(5ms)",6.21876577679,5.914008,6.966915,5.73173190157,5.453448,6.463716,6.02438107881262,4078.5194844061
"494",128,"slowpoke_flat","consistency:weakwrite","weak","weak","200ms",NA,16.6949948368,10.852255,102.616791,16.3267260507,10.933337,101.621187,16.9021982896434,3909.7314783136
"495",128,"google","consistency:weakwrite","weak","weak","200ms",NA,56.1607522475,2.473976,378.660704,52.7493998157,2.107512,271.115615,46.2807581614911,2622.6753207076
"496",128,"amazon","consistency:weakwrite","weak","weak","200ms",NA,46.0559997703,2.37261,393.193801,45.8727595754,2.146966,307.527728,41.5031187034666,2783.741064916
"497",128,"flat5","tolerance:0.1","error: 10%","weak","0ms","Uniform
(5ms)",6.54485452913,6.456718,7.405648,6.11556883878,6.085173,6.446382,6.32382211595267,3983.7529323599
"498",128,"slowpoke_flat","tolerance:0.1","error: 10%","weak","0ms",NA,20.5609726863,11.378414,141.923003,18.8923923231,11.079802,107.901505,19.1385438996182,3882.3681971102
"499",128,"google","tolerance:0.1","error: 10%","weak","0ms",NA,54.7087306146,2.656954,396.217879,51.5573459945,2.275613,313.507705,45.5639278108197,2472.0220558114
"500",128,"amazon","tolerance:0.1","error: 10%","weak","0ms",NA,53.5114478217,2.691054,429.941653,52.1111306646,2.354633,400.538257,47.0435067528652,2509.9720178516
"501",128,"flat5","tolerance:0.1","error: 10%","weak","200ms","Uniform
(5ms)",6.24670191378,5.921834,7.124389,5.75940869188,5.460963,6.467423,6.05613774020933,4079.7247967526
"502",128,"slowpoke_flat","tolerance:0.1","error: 10%","weak","200ms",NA,16.3446617893,10.866672,102.809894,16.4919968769,11.041607,121.181458,16.927573209995,3950.6054726302
"503",128,"google","tolerance:0.1","error: 10%","weak","200ms",NA,58.1750659612,2.464592,389.866229,53.0082511691,2.041524,385.938277,46.5933232876671,2599.3019098143
"504",128,"amazon","tolerance:0.1","error: 10%","weak","200ms",NA,68.2907584677,2.655234,523.947846,53.5012760733,2.131502,492.249743,49.0164684174251,2477.1568798883
"505",128,"flat5","tolerance:0.05","error: 5%","weak","0ms","Uniform
(5ms)",7.45061998566,6.465714,27.049382,6.70547413059,6.089515,16.571968,6.84817127148728,3995.2337283553
"506",128,"slowpoke_flat","tolerance:0.05","error: 5%","weak","0ms",NA,17.2116991088,11.390179,102.477672,19.9642566057,11.052345,121.31649,19.4771482510345,3798.7397357499
"507",128,"google","tolerance:0.05","error: 5%","weak","0ms",NA,51.6067513752,2.613307,387.112613,54.9110662479,2.331707,357.201379,47.1952674759429,2467.7187192075
"508",128,"amazon","tolerance:0.05","error: 5%","weak","0ms",NA,67.6497162851,2.788931,514.417962,55.3798548085,2.359192,484.662342,49.9951974327593,2344.5389794922
"509",128,"flat5","tolerance:0.05","error: 5%","weak","200ms","Uniform
(5ms)",6.2383527021,5.935199,7.624284,5.76920312744,5.464099,6.465431,6.05286488894497,4109.6834231538
"510",128,"slowpoke_flat","tolerance:0.05","error: 5%","weak","200ms",NA,17.1333525208,10.883593,102.46442,15.6248396573,10.870139,101.754702,16.4501115851718,3958.6250874507
"511",128,"google","tolerance:0.05","error: 5%","weak","200ms",NA,51.4945769735,2.447087,379.123615,53.4322043295,2.081582,331.78373,46.1701718243842,2565.8140535649
"512",128,"amazon","tolerance:0.05","error: 5%","weak","200ms",NA,49.5567452983,2.478722,367.667119,44.0783950769,2.082142,313.565152,40.3715113356186,2748.0167525699
"513",128,"flat5","tolerance:0.01","error: 1%","weak","0ms","Uniform
(5ms)",6.6246986328,6.454575,10.076837,6.28502981667,6.064535,16.236225,6.45400697305084,4064.439067904
"514",128,"slowpoke_flat","tolerance:0.01","error: 1%","weak","0ms",NA,32.7148478276,11.473759,211.979814,32.9651327466,11.139876,211.264239,30.2968709805717,3442.3211183765
"515",128,"google","tolerance:0.01","error: 1%","weak","0ms",NA,59.0346759083,2.758966,381.238879,58.3894727655,2.359469,354.752155,50.3320550408131,2304.939881823
"516",128,"amazon","tolerance:0.01","error: 1%","weak","0ms",NA,70.3273535603,2.902235,482.666417,66.5003742403,2.488904,387.980176,58.2761178228299,2008.9865343411
"517",128,"flat5","tolerance:0.01","error: 1%","weak","200ms","Uniform
(5ms)",6.40360939772,5.960213,17.356089,5.72627470239,5.448112,6.430698,6.04425808109531,4154.9758722802
"518",128,"slowpoke_flat","tolerance:0.01","error: 1%","weak","200ms",NA,21.209585464,10.978975,121.413995,16.705656254,10.70388,101.668337,17.6454285549276,3980.0920821384
"519",128,"google","tolerance:0.01","error: 1%","weak","200ms",NA,64.6782043614,2.734349,430.201937,55.1993477918,2.209804,310.214006,48.6933088166666,2551.6590193369
"520",128,"amazon","tolerance:0.01","error: 1%","weak","200ms",NA,104.628201973,72.923944,836.846581,72.7737998417,49.264474,522.421903,66.7905601170064,1817.5487891417
"521",512,"flat5","consistency:strong","strong","strong","0ms",NA,100.308615159,37.037242,1709.197441,63.649548777,25.177683,1263.459057,58.4273595121523,4077.2813926332
"522",512,"slowpoke_flat","consistency:strong","strong","strong","0ms","Slow replica",350.335647702,52.444658,6098.157511,365.287680495,31.683066,6363.182263,299.28471766765,1737.5224016154
"523",512,"google","consistency:strong","strong","strong","0ms",NA,1276.07827069,459.854369,24197.226474,1287.9147242,328.816466,24984.281137,1068.65830573403,452.03521152867
"524",512,"amazon","consistency:strong","strong","strong","0ms",NA,1234.70639016,349.643232,20232.757146,1257.76087771,243.145368,22898.57024,1037.76906262305,481.79001814361
"525",512,"flat5","consistency:strong","strong","strong","200ms",NA,149.437186823,38.822679,2988.671453,141.014071582,26.399345,2850.113454,117.499355581682,3726.2108787946
"526",512,"slowpoke_flat","consistency:strong","strong","strong","200ms","Slow replica",402.609862254,52.241047,6690.072339,319.394243245,31.573503,6928.355646,272.626373731319,1861.6498740376
"527",512,"google","consistency:strong","strong","strong","200ms",NA,1165.18550329,463.655953,21436.805741,1347.67625775,331.158177,22426.445237,1099.65425470715,480.41446723832
"528",512,"amazon","consistency:strong","strong","strong","200ms",NA,1259.14102374,351.297242,20688.248553,1327.63589552,203.614656,21241.365018,1089.91304493775,489.69112764317
"529",512,"flat5","consistency:weakwrite","weak","weak","0ms",NA,6.49660271528,6.417732,6.964315,6.16528910135,6.078852,6.800026,6.34397578719785,4197.6609361832
"530",512,"slowpoke_flat","consistency:weakwrite","weak","weak","0ms","Slow replica",21.0903276121,11.401344,121.759029,19.1100705132,11.105999,101.63092,19.3349353011155,3792.8947357623
"531",512,"google","consistency:weakwrite","weak","weak","0ms",NA,56.5862373463,2.414536,416.820506,59.394611708,2.191604,401.654676,51.608643600128,3915.72433608
"532",512,"amazon","consistency:weakwrite","weak","weak","0ms",NA,54.429193295,2.515181,430.305384,62.5169020264,2.209178,521.671665,54.9973233060652,3838.3250435517
"533",512,"flat5","consistency:weakwrite","weak","weak","200ms",NA,6.18522109614,5.945749,6.922689,5.7972360323,5.483676,6.448837,6.06038106659701,4105.8004225459
"534",512,"slowpoke_flat","consistency:weakwrite","weak","weak","200ms","Slow replica",17.2400522866,10.845098,120.834382,17.7264953353,10.886662,101.850092,18.0770374631517,4104.4931390912
"535",512,"google","consistency:weakwrite","weak","weak","200ms",NA,51.7544887992,2.203558,336.624572,53.9392290421,2.012243,378.460115,47.0959470455085,3927.248459293
"536",512,"amazon","consistency:weakwrite","weak","weak","200ms",NA,50.7621917973,2.213979,423.739564,53.0958588759,2.036645,433.240836,47.4226953712096,3988.6609326097
"537",512,"flat5","tolerance:0.1","error: 10%","weak","0ms",NA,7.49084851915,6.423194,26.990219,6.49114769781,6.061591,16.348529,6.694582355342,4087.8291160183
"538",512,"slowpoke_flat","tolerance:0.1","error: 10%","weak","0ms","Slow replica",24.3047945699,11.38021,161.259557,22.7663556508,11.074857,148.502219,22.3371805132799,4063.3608917473
"539",512,"google","tolerance:0.1","error: 10%","weak","0ms",NA,55.0718097559,2.450425,330.695058,64.0976288055,2.191476,419.632481,54.753553583439,3905.8890160106
"540",512,"amazon","tolerance:0.1","error: 10%","weak","0ms",NA,57.2791743921,2.491987,463.075567,54.9257533215,2.197284,454.553951,49.7743870342565,3968.0086953125
"541",512,"flat5","tolerance:0.1","error: 10%","weak","200ms",NA,6.19856934966,5.935484,6.976298,5.78754148472,5.462138,6.472032,6.05897347205015,4116.2862036744
"542",512,"slowpoke_flat","tolerance:0.1","error: 10%","weak","200ms","Slow replica",16.0085896673,10.863397,102.198206,16.8609495798,10.903537,121.290126,17.484838630894,4009.966213062
"543",512,"google","tolerance:0.1","error: 10%","weak","200ms",NA,57.2488060836,2.260707,397.157805,54.8219865639,1.945826,418.172327,48.656233874422,3996.1442775239
"544",512,"amazon","tolerance:0.1","error: 10%","weak","200ms",NA,58.0121347494,2.435237,412.943302,49.1339219058,1.932491,375.079282,46.2333111555241,3810.6992161472
"545",512,"flat5","tolerance:0.05","error: 5%","weak","0ms",NA,7.7026434601,6.447998,27.016528,6.81168930714,6.07668,16.535298,6.94445285913604,4201.7288750395
"546",512,"slowpoke_flat","tolerance:0.05","error: 5%","weak","0ms","Slow replica",34.2134954776,11.394266,526.187958,37.3651866788,11.091782,302.016415,33.6046210286356,3942.157860052
"547",512,"google","tolerance:0.05","error: 5%","weak","0ms",NA,63.3630745479,2.475426,409.568275,60.7108340353,2.17504,438.443619,53.5343077135804,3995.7102890284
"548",512,"amazon","tolerance:0.05","error: 5%","weak","0ms",NA,56.3879370993,2.492143,454.456739,60.0641361312,2.211431,523.929723,53.2089011547776,3926.101222243
"549",512,"flat5","tolerance:0.05","error: 5%","weak","200ms",NA,6.22381758802,5.942878,7.13052,5.78460954103,5.473931,6.494813,6.06116392309752,4051.6317721171
"550",512,"slowpoke_flat","tolerance:0.05","error: 5%","weak","200ms","Slow replica",18.0660456746,10.893209,121.097324,15.9005569919,10.814767,104.480116,16.8249996401421,4035.5656447456
"551",512,"google","tolerance:0.05","error: 5%","weak","200ms",NA,105.686242513,2.710394,637.300192,73.4205803327,2.278812,384.711869,66.8864514853941,3565.1042718374
"552",512,"amazon","tolerance:0.05","error: 5%","weak","200ms",NA,55.0046091798,2.418471,393.988201,53.5917475251,2.05791,460.57643,48.1063875140749,3993.584142275
"553",512,"flat5","tolerance:0.01","error: 1%","weak","0ms",NA,7.23587499606,6.473487,17.535136,6.19406067981,6.076723,11.152377,6.43865808788821,4036.8787086577
"554",512,"slowpoke_flat","tolerance:0.01","error: 1%","weak","0ms","Slow replica",39.7393299363,11.4405,445.417949,45.9590427539,11.082771,583.84634,40.0467476549228,4011.0079418657
"555",512,"google","tolerance:0.01","error: 1%","weak","0ms",NA,376.685084509,110.68218,8208.355753,342.123623858,109.568193,8839.55621,281.691808934658,2080.1353761092
"556",512,"amazon","tolerance:0.01","error: 1%","weak","0ms",NA,119.057103318,78.55121,913.006478,110.498400487,74.090013,700.562847,95.777253578544,3785.3458527639
"557",512,"flat5","tolerance:0.01","error: 1%","weak","200ms",NA,6.2402895476,5.981066,7.071119,5.74873571829,5.449648,6.464021,6.04008254088485,4155.9624363847
"558",512,"slowpoke_flat","tolerance:0.01","error: 1%","weak","200ms","Slow replica",164.462068239,11.544395,5380.73299,50.0373708311,11.125164,173.363617,55.4453502155344,3913.2460169359
"559",512,"google","tolerance:0.01","error: 1%","weak","200ms",NA,153.59115921,2.717294,4206.021933,76.7845189243,2.176237,421.961212,73.0765239529057,3792.0828664598
"560",512,"amazon","tolerance:0.01","error: 1%","weak","200ms",NA,401.09948944,83.157106,10573.390543,182.398846431,76.073938,1766.309409,173.864998885662,2381.2591667098
"561",2048,"flat5","consistency:strong","strong","strong","0ms",NA,96.4174975962,37.477732,2222.5261,80.1045169258,26.258315,2102.315873,69.7368185995634,4038.1332781724
"562",2048,"slowpoke_flat","consistency:strong","strong","strong","0ms",NA,1166.3450872,72.08119,21850.17733,1141.98115418,38.939444,22360.361858,922.497415748985,2285.4409751392
"563",2048,"google","consistency:strong","strong","strong","0ms",NA,2929.22236705,509.504462,39133.368072,2703.93591388,335.504301,38895.20432,2221.41561835747,716.64226546696
"564",2048,"amazon","consistency:strong","strong","strong","0ms","Geo-
distributed",3373.69056149,381.429242,42975.846163,2357.71915501,258.523265,37556.841547,2015.1092147749,702.5372778003
"565",2048,"flat5","consistency:strong","strong","strong","200ms",NA,147.468989232,37.070945,3058.01902,155.885023357,26.130151,3265.842019,127.6715740827,4098.4376682447
"566",2048,"slowpoke_flat","consistency:strong","strong","strong","200ms",NA,955.32288731,52.730898,21241.201887,934.597943068,31.693403,20585.889919,756.628113686255,2354.9203971936
"567",2048,"google","consistency:strong","strong","strong","200ms",NA,2385.92443676,513.395308,32914.196262,2567.15682934,345.256418,35841.465412,2100.70513544757,707.86751126253
"568",2048,"amazon","consistency:strong","strong","strong","200ms","Geo-
distributed",3247.13091988,364.822028,45178.361126,2622.00622747,250.25891,40097.737181,2181.60017827424,729.34627547792
"569",2048,"flat5","consistency:weakwrite","weak","weak","0ms",NA,6.77975800278,6.433394,26.801808,6.24896138372,6.078495,16.278262,6.43780291854311,4075.5683536253
"570",2048,"slowpoke_flat","consistency:weakwrite","weak","weak","0ms",NA,29.1539256059,11.389479,172.905567,25.0474466658,11.036959,211.294917,24.4604422487802,3920.876703037
"571",2048,"google","consistency:weakwrite","weak","weak","0ms",NA,54.4132529903,2.42136,403.510652,60.7468614985,2.205264,395.970135,52.346729977985,4021.2945936912
"572",2048,"amazon","consistency:weakwrite","weak","weak","0ms","Geo-
distributed",65.8927639769,2.585196,490.654771,65.3863559899,2.259831,591.474269,58.483317227946,3962.5518248425
"573",2048,"flat5","consistency:weakwrite","weak","weak","200ms",NA,6.19572373236,5.906887,6.916973,5.78036019785,5.458487,6.515926,6.05868050092499,4047.7604959204
"574",2048,"slowpoke_flat","consistency:weakwrite","weak","weak","200ms",NA,16.5437524287,10.857977,102.41095,16.3288022107,10.844926,101.938306,16.8226390808907,3977.9042234184
"575",2048,"google","consistency:weakwrite","weak","weak","200ms",NA,56.599577981,2.302586,404.280857,52.6994818297,1.930965,331.585335,46.8906107543177,4049.2211047605
"576",2048,"amazon","consistency:weakwrite","weak","weak","200ms","Geo-
distributed",52.6490330895,2.352243,408.228509,49.2206307271,1.938435,464.235107,45.5810193240644,3948.0602177262
"577",2048,"flat5","tolerance:0.1","error: 10%","weak","0ms",NA,6.61896422903,6.445576,13.071359,6.23260158689,6.073515,16.204701,6.41195559430094,4132.2210866285
"578",2048,"slowpoke_flat","tolerance:0.1","error: 10%","weak","0ms",NA,48.2570907537,11.422811,211.677329,45.2134112408,11.086572,787.934204,40.5224458703861,3973.370366138
"579",2048,"google","tolerance:0.1","error: 10%","weak","0ms",NA,59.5217012178,2.448244,432.589238,63.4102283506,2.207741,398.380982,54.6641659565762,3945.0254914952
"580",2048,"amazon","tolerance:0.1","error: 10%","weak","0ms","Geo-
distributed",62.533678042,2.562178,504.991236,59.5971433445,2.185311,459.196157,54.2661531594565,3987.6546979632
"581",2048,"flat5","tolerance:0.1","error: 10%","weak","200ms",NA,6.22956585077,5.969759,6.949624,5.77853081832,5.465094,6.451575,6.05865348581515,4016.7718140482
"582",2048,"slowpoke_flat","tolerance:0.1","error: 10%","weak","200ms",NA,18.7299345357,10.85747,121.806826,17.411852765,10.987573,101.740152,17.9296716129841,4073.6385722135
"583",2048,"google","tolerance:0.1","error: 10%","weak","200ms",NA,55.3249681889,2.301199,374.104591,54.061081329,1.90753,386.861765,47.893172129735,4003.1252863055
"584",2048,"amazon","tolerance:0.1","error: 10%","weak","200ms","Geo-
distributed",53.7496929548,2.35011,439.345112,54.7715789546,1.970595,475.406814,49.9399706161702,3930.4894636062
"585",2048,"flat5","tolerance:0.05","error: 5%","weak","0ms",NA,6.60844663233,6.480865,12.450447,6.2118351398,6.106904,11.160611,6.39460636072323,3993.5324670635
"586",2048,"slowpoke_flat","tolerance:0.05","error: 5%","weak","0ms",NA,19.6408208862,11.384487,125.22552,19.3072551907,11.051742,116.168561,19.2992352878834,4050.9808401631
"587",2048,"google","tolerance:0.05","error: 5%","weak","0ms",NA,63.3241988435,2.483751,544.651744,63.1894803792,2.206839,412.206665,55.1169436317747,4018.2167467426
"588",2048,"amazon","tolerance:0.05","error: 5%","weak","0ms","Geo-
distributed",63.4623454209,2.484658,508.735774,70.0723750838,2.257847,488.81649,61.2567961432267,4070.8348536177
"589",2048,"flat5","tolerance:0.05","error: 5%","weak","200ms",NA,6.16469713999,5.921382,6.952734,5.76707291773,5.460669,6.505308,6.04360334855549,4195.2909469309
"590",2048,"slowpoke_flat","tolerance:0.05","error: 5%","weak","200ms",NA,142.301058377,11.453222,4887.136374,59.0756770684,11.08875,201.815989,59.7473243467691,3987.86931564
"591",2048,"google","tolerance:0.05","error: 5%","weak","200ms",NA,72.413034317,2.41106,413.67136,56.2984751583,1.991034,408.888168,51.0607864967054,4040.5900459694
"592",2048,"amazon","tolerance:0.05","error: 5%","weak","200ms","Geo-
distributed",81.5963944522,2.565035,495.165199,59.2010970684,2.12223,437.506737,55.6156004830393,4025.8962600075
"593",2048,"flat5","tolerance:0.01","error: 1%","weak","0ms",NA,6.76213868487,6.460337,16.69731,6.23225937877,6.067793,14.30374,6.42631128887032,4019.5586572527
"594",2048,"slowpoke_flat","tolerance:0.01","error: 1%","weak","0ms",NA,28.6730181146,11.40181,199.632025,28.4898806597,11.082006,211.273583,26.8146301039982,4025.4617397199
"595",2048,"google","tolerance:0.01","error: 1%","weak","0ms",NA,221.245085003,105.212504,6282.62448,256.782211554,103.351759,7444.934534,206.642497578801,3918.3267316349
"596",2048,"amazon","tolerance:0.01","error: 1%","weak","0ms","Geo-
distributed",157.129196998,78.988777,2439.755682,175.860078791,78.574663,2947.402872,145.699024445731,3974.4880859911
"597",2048,"flat5","tolerance:0.01","error: 1%","weak","200ms",NA,6.5664819302,6.009793,16.815886,5.77289201339,5.449467,6.458535,6.08642205649145,4089.6816837294
"598",2048,"slowpoke_flat","tolerance:0.01","error: 1%","weak","200ms",NA,31.4872347405,11.314351,202.118087,19.2007980694,10.893396,101.570945,20.5140092197253,4091.4870994119
"599",2048,"google","tolerance:0.01","error: 1%","weak","200ms",NA,171.418274719,3.199283,4620.802337,91.7980515194,2.325521,402.78684,86.0510314426291,3926.8074828213
"600",2048,"amazon","tolerance:0.01","error: 1%","weak","200ms","Geo-
distributed",400.26721249,85.478312,11621.214241,193.843008142,80.229419,3744.832352,182.443618178106,3918.1154904868
"601",4096,"flat5","consistency:strong","strong","strong","0ms","High load",214.340818607,37.297642,4339.566859,172.11979257,26.291038,3620.233217,145.648461964011,3930.9246524922
"602",4096,"slowpoke_flat","consistency:strong","strong","strong","0ms",NA,1273.80334391,61.985834,27746.451478,1406.47570554,32.243047,29579.704271,1116.13712707401,2738.3159985229
"603",4096,"google","consistency:strong","strong","strong","0ms",NA,3661.34089745,568.412864,44227.758135,3665.26683705,445.999665,42436.071298,2984.83266573848,923.1148436039
"604",4096,"amazon","consistency:strong","strong","strong","0ms",NA,4207.62381967,442.423288,43758.154719,3618.78331364,340.212889,38118.109822,2973.23389251231,924.55725130943
"605",4096,"flat5","consistency:strong","strong","strong","200ms","High load",221.162686048,38.716527,4891.224705,210.477311917,26.386962,4947.367653,173.135430230074,4028.3104261646
"606",4096,"slowpoke_flat","consistency:strong","strong","strong","200ms",NA,1081.77248403,65.908083,28700.764585,1498.03682761,31.908782,31065.720643,1159.80417473189,2788.7123354783
"607",4096,"google","consistency:strong","strong","strong","200ms",NA,4159.35488155,603.803808,41254.756642,3716.18462483,413.156836,39954.730578,3058.31340119432,894.34401068175
"608",4096,"amazon","consistency:strong","strong","strong","200ms",NA,3555.9428305,450.118939,37224.809214,3080.06420698,353.787498,36685.935523,2550.6321664365,922.0892283815
"609",4096,"flat5","consistency:weakwrite","weak","weak","0ms","High load",8.23042489771,6.427913,26.974696,7.35234694413,6.075186,16.492752,7.37965804139144,4088.9512015157
"610",4096,"slowpoke_flat","consistency:weakwrite","weak","weak","0ms",NA,21.9276472957,11.359453,185.481415,18.4042796815,11.014278,143.482394,18.7386116286725,4034.1134456067
"611",4096,"google","consistency:weakwrite","weak","weak","0ms",NA,58.0206886711,2.451081,426.435561,57.0486719813,2.246144,390.287599,50.3874348016298,3966.3674367793
"612",4096,"amazon","consistency:weakwrite","weak","weak","0ms",NA,59.8089511574,2.489884,470.026845,59.418245552,2.174061,519.172531,52.9534274686492,3939.8463367229
"613",4096,"flat5","consistency:weakwrite","weak","weak","200ms","High load",6.16807839618,5.896337,6.935378,5.76179074386,5.45808,6.478465,6.03811931388418,4092.114343376
"614",4096,"slowpoke_flat","consistency:weakwrite","weak","weak","200ms",NA,17.6144479588,10.863796,121.676756,17.0132845184,10.428037,102.60287,17.5108215115062,4040.6902407423
"615",4096,"google","consistency:weakwrite","weak","weak","200ms",NA,57.6858341483,2.284532,435.137681,56.3296391064,1.989599,387.595346,49.7493405516499,4025.2185694613
"616",4096,"amazon","consistency:weakwrite","weak","weak","200ms",NA,51.607791782,2.175877,450.319654,54.3691813059,1.969364,499.781155,49.9505463271808,4046.3590238791
"617",4096,"flat5","tolerance:0.1","error: 10%","weak","0ms","High load",6.47333472635,6.453176,6.86112,6.16570271475,6.092803,7.929381,6.33835832137014,4115.2261635885
"618",4096,"slowpoke_flat","tolerance:0.1","error: 10%","weak","0ms",NA,31.7447236071,11.371709,238.018168,26.6484997774,11.073087,211.322898,25.978303374889,4043.9300862636
"619",4096,"google","tolerance:0.1","error: 10%","weak","0ms",NA,52.8851087761,2.52501,368.382969,57.4998634996,2.210354,381.393443,49.9795197670157,3861.812849674
"620",4096,"amazon","tolerance:0.1","error: 10%","weak","0ms",NA,56.5486754109,2.485941,465.147633,64.314610419,2.213528,575.777382,56.765064331507,4010.9330589823
"621",4096,"flat5","tolerance:0.1","error: 10%","weak","200ms","High load",6.19901524569,5.932848,6.998723,5.79896780316,5.456995,6.510972,6.06751813011775,4130.4447774822
"622",4096,"slowpoke_flat","tolerance:0.1","error: 10%","weak","200ms",NA,107.751626062,11.360876,2876.840291,35.1954646759,11.135831,211.192167,39.3596135687311,3959.4945515584
"623",4096,"google","tolerance:0.1","error: 10%","weak","200ms",NA,54.6987671256,2.199494,391.522788,56.1306330022,2.016698,369.784509,49.1171545553741,4075.3914191527
"624",4096,"amazon","tolerance:0.1","error: 10%","weak","200ms",NA,53.7525825004,2.260067,436.160514,52.8752739148,1.972201,588.41265,47.8291546017749,4069.8707279154
"625",4096,"flat5","tolerance:0.05","error: 5%","weak","0ms","High load",6.5079412048,6.470248,6.966174,6.13687761015,6.092354,6.505366,6.32065067881604,3930.7068116023
"626",4096,"slowpoke_flat","tolerance:0.05","error: 5%","weak","0ms",NA,21.9698946574,11.362547,199.087595,21.3851811552,11.052451,121.551627,21.1898778685516,4012.8524412464
"627",4096,"google","tolerance:0.05","error: 5%","weak","0ms",NA,106.646751033,2.558165,600.106319,99.2908801847,2.296588,764.622643,85.1877078679243,4017.1779642461
"628",4096,"amazon","tolerance:0.05","error: 5%","weak","0ms",NA,61.5401239885,2.558041,463.358234,62.7428154878,2.254886,544.297259,55.3101060503994,3968.5810087054
"629",4096,"flat5","tolerance:0.05","error: 5%","weak","200ms","High load",6.38948089662,5.984416,16.615361,5.78338089571,5.467449,6.435955,6.07755308668751,4110.0457666949
"630",4096,"slowpoke_flat","tolerance:0.05","error: 5%","weak","200ms",NA,18.4252793894,10.899619,121.640022,15.7109601425,10.943913,101.755732,16.7392164496224,4020.9498003857
"631",4096,"google","tolerance:0.05","error: 5%","weak","200ms",NA,63.0031337758,2.366796,388.366809,53.4799249708,1.965012,380.566517,48.2413339099259,4060.4700242293
"632",4096,"amazon","tolerance:0.05","error: 5%","weak","200ms",NA,63.5156004495,2.381898,478.47619,60.5751429611,2.00275,563.082352,55.3541475876157,3957.9479002673
"633",4096,"flat5","tolerance:0.01","error: 1%","weak","0ms","High load",6.91993076764,6.480149,26.882378,6.34229620591,6.079632,16.342663,6.51830238724436,4019.7016637004
"634",4096,"slowpoke_flat","tolerance:0.01","error: 1%","weak","0ms",NA,54.9504138848,11.439422,903.17394,55.8542395939,11.08753,1046.294554,48.669548680885,4041.7929785669
"635",4096,"google","tolerance:0.01","error: 1%","weak","0ms",NA,144.635933507,11.557822,3673.158371,118.989183266,70.887926,677.816595,102.473854165323,3921.9855388141
"636",4096,"amazon","tolerance:0.01","error: 1%","weak","0ms",NA,194.838283755,78.228439,3273.158189,193.174547139,81.963025,2461.241727,160.821220563167,3989.2072334757
"637",4096,"flat5","tolerance:0.01","error: 1%","weak","200ms","High load",6.2664566588,5.960639,7.682365,5.77435767394,5.476784,6.487145,6.06205048627965,4069.0556287791
