"","load","honeycomb_mode","ipa_bound","bound","ipa_consistency","lease","condition","retweet_lat_mean","retweet_lat_median","retweet_lat_p99","tweet_load_lat_mean","tweet_load_lat_median","tweet_load_lat_p99","timeline_lat_mean","timeline_lat_median","timeline_lat_p99","overall_lat_mean","overall_rate","containers"
"504",4096,"google","consistency:weakwrite","weak","weak","20ms",NA,219.244097874,186.414472,726.571122,34.1641046845,25.211037,333.238611,120.248157555,87.768644,682.836467,160.884738632298,1723.6338854037,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"505",4096,"amazon","consistency:weakwrite","weak","weak","20ms",NA,183.72091811,151.007941,920.232911,32.8469077806,23.120476,492.098291,119.142054929,79.428247,945.859475,146.851307127857,1877.6697803642,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"506",128,"fast","tolerance:0.1","error: 10%","weak","20ms",NA,14.1006541836,8.754527,67.90689,20.528126715,16.082479,70.793017,37.4619653969,38.427027,100.826805,30.0498271698613,4761.978361851,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"507",128,"flat5","tolerance:0.1","error: 10%","weak","20ms","Uniform
(5ms)",34.686927587,29.622586,81.376623,13.0567792395,10.035995,44.001206,30.0490193683,26.945242,88.895546,31.0831202991438,4687.182097101,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"508",128,"slowpoke_flat","tolerance:0.1","error: 10%","weak","20ms",NA,185.535951567,152.621714,434.080262,14.8378728001,11.185218,100.96858,39.1833634932,32.882639,172.034005,84.8855793427526,1873.8111395587,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"509",128,"google","tolerance:0.1","error: 10%","weak","20ms",NA,358.031149675,353.429595,945.837842,8.957342861,2.632443,167.080959,35.4223616611,6.83566,203.920014,133.757301425429,1203.6656537952,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"510",128,"amazon","tolerance:0.1","error: 10%","weak","20ms",NA,433.435190115,416.031869,938.401331,10.9662649309,2.805134,260.716252,46.4899998742,7.265256,301.764585,162.319536838768,1005.8947217602,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"511",512,"flat5","tolerance:0.1","error: 10%","weak","20ms",NA,47.5532527883,42.393247,136.783269,29.6024688401,17.992289,264.640742,64.604991088,58.333002,270.69617,61.1587771715849,4053.1872293409,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"512",512,"slowpoke_flat","tolerance:0.1","error: 10%","weak","20ms","Slow replica",214.915860574,184.959103,551.118323,27.7199930963,22.039101,109.682605,89.817838676,76.084386,440.162676,133.031844064984,2956.7449482276,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"513",512,"google","tolerance:0.1","error: 10%","weak","20ms",NA,417.017085188,423.187176,1128.299404,47.5724715631,32.829913,332.400187,150.842771791,122.865647,692.007685,241.816488712718,1726.6203095496,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"514",512,"amazon","tolerance:0.1","error: 10%","weak","20ms",NA,595.816261998,549.662303,1445.711866,74.3678537614,35.241197,579.644368,256.214033221,187.094944,1140.952639,370.815658610979,1341.3013269069,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"515",2048,"fast","tolerance:0.1","error: 10%","weak","20ms",NA,50.5173288477,19.684399,127.138148,21.9956537698,16.073803,196.583038,54.3115178825,52.993219,245.783654,55.1073012997249,4382.0845016901,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"516",2048,"flat5","tolerance:0.1","error: 10%","weak","20ms",NA,46.6580232201,41.930222,132.294561,20.0673439099,16.626715,74.540806,56.363645549,56.418459,153.453487,56.3445833980558,4271.1288467887,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"517",2048,"slowpoke_flat","tolerance:0.1","error: 10%","weak","20ms",NA,239.672507325,227.637235,564.309476,31.1636363093,25.552566,108.974128,114.932535586,100.230396,499.703177,161.563521309848,2686.7182702007,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"518",2048,"google","tolerance:0.1","error: 10%","weak","20ms",NA,433.353513434,442.133422,1174.721207,52.1834337694,34.60682,336.622708,167.387404305,128.558979,853.022783,260.941885392873,1751.1994024913,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"519",2048,"amazon","tolerance:0.1","error: 10%","weak","20ms","Geo-
distributed",728.031564681,650.559084,2101.061021,145.666090368,109.385402,712.415992,415.280052769,308.189879,1550.377244,524.525932226487,1349.953394606,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"520",4096,"fast","tolerance:0.1","error: 10%","weak","20ms","Local",22.0688104233,20.252713,109.892918,19.7554261039,15.994924,155.035688,50.348920527,51.180372,157.286005,43.6501424529957,4384.6253712552,"{owl_cass_1: rhinoceros, owl_cass_2: platypus, owl_cass_3: sloth, owl_owl_1: ibex}"
"521",128,"fast","consistency:strong","strong","strong","0ms","GCE
(actual)",877.665715079,791.09843,2243.950624,179.129128508,177.922101,258.713005,873.224583786,844.314174,3210.123049,880.219750716251,48.359526018551,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"522",128,"fast","consistency:weakwrite","weak","weak","20ms","GCE
(actual)",298.347293097,284.417536,600.667282,36.9739421259,36.582739,41.327317,172.811573401,191.676453,372.883159,219.047959559627,197.0350895158,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"523",512,"fast","consistency:weakwrite","weak","weak","20ms","GCE
(actual)",295.340496417,266.84933,676.154893,53.9398331077,52.995454,82.556089,231.543054905,222.680038,640.409696,257.655438997165,563.52515943977,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"524",2048,"fast","consistency:weakwrite","weak","weak","20ms","GCE
(actual)",518.515587972,417.631231,1728.764226,134.765583526,136.683011,220.02152,710.790840347,753.984243,1752.218021,679.776850063912,912.8265198288,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"525",4096,"fast","consistency:weakwrite","weak","weak","20ms","GCE
(actual)",975.822980939,848.530797,2990.152201,286.111579787,256.973974,661.269747,1626.43322028,1848.127607,3974.316545,1487.64627364321,880.2954905514,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"526",128,"fast","consistency:weakwrite","weak","weak","0ms","GCE
(actual)",303.634442513,290.799477,620.211458,37.3028968344,36.731787,43.251727,183.727647933,196.406437,444.115321,228.251699806614,194.09652896427,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"527",512,"fast","consistency:weakwrite","weak","weak","0ms","GCE
(actual)",315.871955463,280.736962,711.623793,55.0436658328,54.073733,73.450801,243.52338101,231.808782,824.121075,273.215490698424,548.07354901106,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"528",2048,"fast","consistency:weakwrite","weak","weak","0ms","GCE
(actual)",519.018222495,427.57227,1655.589942,134.262462937,135.802952,232.580189,672.087772586,682.597151,1832.38387,646.817117858816,904.9889347775,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"529",4096,"fast","consistency:weakwrite","weak","weak","0ms","GCE
(actual)",945.261524238,798.53876,3014.017064,258.219884836,247.641613,440.188258,1390.87393381,1521.363724,3962.742623,1297.63404347747,900.2875377094,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"530",128,"fast","tolerance:0.1","error: 10%","weak","20ms","GCE
(actual)",492.951358115,425.975801,1134.105434,47.2500211212,37.01271,194.403093,165.769907023,167.738958,425.463274,273.511402465649,282.83457920402,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"531",512,"fast","tolerance:0.1","error: 10%","weak","20ms","GCE
(actual)",476.044851071,463.518851,1046.950278,59.6924654061,52.867319,192.435467,211.292455892,199.519812,561.017991,300.869484957229,752.0562677532,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"532",2048,"fast","tolerance:0.1","error: 10%","weak","20ms","GCE
(actual)",785.330714007,672.002221,2195.591859,155.499115765,152.072358,366.901089,628.565587596,625.02749,1483.584807,711.584635034852,1085.0389403417,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"533",4096,"fast","tolerance:0.1","error: 10%","weak","20ms","GCE
(actual)",1019.25299037,769.904907,4163.331389,272.970088472,268.036681,512.60209,982.308316438,1031.696432,2392.018491,1068.04981216936,1179.8885064783,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"534",128,"fast","tolerance:0.1","error: 10%","weak","0ms","GCE
(actual)",498.186998598,402.38696,1148.056809,45.8847009884,37.296001,192.787207,159.714548491,164.543635,385.446781,273.286220722203,273.74885644503,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"535",512,"fast","tolerance:0.1","error: 10%","weak","0ms","GCE
(actual)",477.967135791,459.62815,1195.051246,63.5341768204,51.370736,213.839879,200.765890837,195.067834,555.690837,295.163818640489,767.9922250349,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"536",2048,"fast","tolerance:0.1","error: 10%","weak","0ms","GCE
(actual)",851.996729785,674.71274,2926.680813,145.215920143,146.457684,249.076443,587.588276947,598.349436,1495.760336,699.647652197038,1127.2733247069,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"537",4096,"fast","tolerance:0.1","error: 10%","weak","0ms","GCE
(actual)",1129.5731015,854.95491,4094.992144,263.546870538,260.038422,410.182383,1057.89549074,1086.052479,2430.555668,1138.51316146933,1206.1452901457,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"538",128,"fast","tolerance:0.05","error: 5%","weak","20ms","GCE
(actual)",507.432720469,419.599111,1171.462945,50.1698729811,37.458147,210.240997,175.419065641,182.590421,401.545423,288.701077919441,269.13647767697,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"539",512,"fast","tolerance:0.05","error: 5%","weak","20ms","GCE
(actual)",473.779816775,452.214934,1061.765287,63.5539542919,51.513224,204.775223,201.93494422,191.825669,657.236591,293.137878316053,778.2777460999,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"540",2048,"fast","tolerance:0.05","error: 5%","weak","20ms","GCE
(actual)",786.700738758,652.922538,2424.127328,145.880082634,139.488436,357.909913,630.009919309,648.720591,1534.813865,718.475025728897,1144.8865111665,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"541",4096,"fast","tolerance:0.05","error: 5%","weak","20ms","GCE
(actual)",1196.4226083,829.111836,4759.513537,261.608552589,256.137059,412.290354,1015.87083669,1061.401551,2465.334974,1139.48124029508,1218.2480182833,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"542",128,"fast","tolerance:0.05","error: 5%","weak","0ms","GCE
(actual)",497.826769715,419.077823,1194.127494,47.1399863232,37.267356,193.254717,185.068374331,183.277593,474.398496,290.96777912125,268.58941745136,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"543",512,"fast","tolerance:0.05","error: 5%","weak","0ms","GCE
(actual)",479.54128426,463.979495,1065.829263,58.6213797189,51.988658,191.798435,211.20890848,199.928517,1057.694411,301.67654136899,750.18411561324,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"544",2048,"fast","tolerance:0.05","error: 5%","weak","0ms","GCE
(actual)",814.799902428,650.681862,2631.802614,143.321867105,141.479164,265.794747,609.677063779,621.062564,1441.487501,704.43182698547,1134.0842772341,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"545",4096,"fast","tolerance:0.05","error: 5%","weak","0ms","GCE
(actual)",1126.89152934,810.618205,5911.855204,258.743022862,256.06713,476.461645,1062.93265998,1135.403594,2389.65143,1144.51277834153,1198.4862615485,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"546",128,"fast","tolerance:0.01","error: 1%","weak","20ms","GCE
(actual)",491.970058767,426.340619,1160.293379,47.5659641865,37.368028,193.816586,173.542881682,181.017026,388.537967,283.506955432304,276.85944737633,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"547",512,"fast","tolerance:0.01","error: 1%","weak","20ms","GCE
(actual)",460.7471215,429.714483,1035.248663,59.8516644253,51.403583,192.320312,200.506038621,193.829375,545.837018,289.412090880709,769.3948886859,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"548",2048,"fast","tolerance:0.01","error: 1%","weak","20ms","GCE
(actual)",768.595265024,623.393536,2805.650046,143.247161198,142.025082,343.570074,530.196557192,512.596606,1393.614913,639.963612848323,1156.9560183128,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"549",4096,"fast","tolerance:0.01","error: 1%","weak","20ms","GCE
(actual)",1110.34885847,818.537483,4522.017587,260.135239353,254.349014,548.820811,1077.24167272,1141.606646,2424.118555,1145.68544334457,1204.6606202992,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"550",128,"fast","tolerance:0.01","error: 1%","weak","0ms","GCE
(actual)",484.170460576,404.046569,1168.590059,45.0986355211,37.217231,193.005152,170.800299281,173.620079,403.682824,273.733299999096,279.65268567261,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"551",512,"fast","tolerance:0.01","error: 1%","weak","0ms","GCE
(actual)",456.63863533,424.749175,1083.939433,62.0004773331,50.530061,238.459699,197.858618591,185.52287,661.47594,284.756268253686,773.6810905804,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"552",2048,"fast","tolerance:0.01","error: 1%","weak","0ms","GCE
(actual)",773.189647401,600.498574,2320.146024,149.284124001,140.197,509.02439,626.659939281,630.375342,1558.214242,706.159307904695,1110.1183298572,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"553",4096,"fast","tolerance:0.01","error: 1%","weak","0ms","GCE
(actual)",1083.49304564,838.930781,4338.039788,264.726890083,259.425429,423.070698,1108.75912408,1169.317903,2633.580055,1161.14321027039,1164.834032306,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"554",128,"fast","latency:20ms","latency: 20ms","weak","20ms","GCE
(actual)",373.748800951,341.315798,918.812553,36.9861001844,36.93698,39.858347,320.546283143,315.49453,1712.291146,333.460617316049,96.86810546974,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"555",512,"fast","latency:20ms","latency: 20ms","weak","20ms","GCE
(actual)",461.930455298,393.084309,1233.597487,81.1958099736,86.161341,174.271271,471.444471141,425.44826,1382.493261,463.772514895073,247.04496799829,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"556",128,"fast","latency:20ms","latency: 20ms","weak","0ms","GCE
(actual)",367.547323141,339.328805,1045.173795,37.0028042134,36.913231,40.043786,291.594705996,298.842426,968.413031,310.456509248365,97.87187910467,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"557",512,"fast","latency:20ms","latency: 20ms","weak","0ms","GCE
(actual)",452.54325691,382.961073,1186.039104,78.484096297,83.408059,178.804443,475.307483454,419.467423,2189.639319,462.965067648635,255.81895628008,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"558",2048,"fast","latency:20ms","latency: 20ms","weak","0ms","GCE
(actual)",1703.7774171,1155.320299,6444.257564,276.000117208,163.588391,865.435733,2984.86994545,3364.852934,7356.355045,2542.64908238899,228.06827417,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"559",128,"fast","consistency:strong","strong","strong","0ms","GCE
(actual)",866.50632842,766.253446,2245.932816,180.851973254,179.36458,258.772719,862.484008706,820.470277,3882.213767,868.033578273911,47.974364429627,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"560",128,"fast","consistency:weakwrite","weak","weak","20ms","GCE
(actual)",311.486945074,305.053616,535.698839,37.0527558743,36.625092,41.801935,176.368105119,193.444269,409.939097,224.82072740925,195.70592263469,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"561",512,"fast","consistency:weakwrite","weak","weak","20ms","GCE
(actual)",291.963862135,266.1701,601.082029,53.8744351323,53.235624,78.256272,213.787217694,214.105507,573.719878,246.253170618851,578.02921520149,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"562",2048,"fast","consistency:weakwrite","weak","weak","20ms","GCE
(actual)",515.413132873,415.179416,1624.123022,133.082566129,136.346408,218.54233,722.57896594,744.053384,1729.498599,676.344087738105,909.5960418343,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"563",4096,"fast","consistency:weakwrite","weak","weak","20ms","GCE
(actual)",941.677517054,810.164393,2996.161809,265.003593372,252.677388,435.257344,1478.65795699,1651.457325,3202.279283,1353.51696688832,883.2030425563,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"564",128,"fast","consistency:weakwrite","weak","weak","0ms","GCE
(actual)",295.725242496,285.39969,593.072735,37.2276850916,36.787504,41.826018,179.526204144,198.717794,403.606785,221.377148373431,197.24902471089,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"565",512,"fast","consistency:weakwrite","weak","weak","0ms","GCE
(actual)",299.779579604,267.002293,659.530653,55.5615878841,54.533452,74.648128,218.313614212,217.561082,625.357029,252.755831196049,546.0094309461,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"566",2048,"fast","consistency:weakwrite","weak","weak","0ms","GCE
(actual)",512.684679676,416.514545,1750.36416,135.838189106,137.519057,225.719509,778.736432924,778.643332,1891.527851,699.313887301846,881.8435086459,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"567",4096,"fast","consistency:weakwrite","weak","weak","0ms","GCE
(actual)",916.186719368,783.697351,2973.354697,272.382838559,256.107115,582.4811,1392.11907259,1454.512615,3621.94334,1271.52834627284,897.4277800177,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"568",128,"fast","tolerance:0.1","error: 10%","weak","20ms","GCE
(actual)",482.923880753,403.128013,1045.997653,47.889758559,37.57741,404.357371,166.660584104,171.57743,433.874632,269.353332485417,280.11959655364,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"569",512,"fast","tolerance:0.1","error: 10%","weak","20ms","GCE
(actual)",472.853720886,444.926408,1127.317394,61.3465178508,51.269277,193.115515,205.4535303,195.42499,539.381229,295.858915807986,760.9590012143,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"570",2048,"fast","tolerance:0.1","error: 10%","weak","20ms","GCE
(actual)",785.441511506,631.420854,2422.074077,140.573562891,142.448952,274.857685,583.402683106,586.145671,1367.007817,670.502357852391,1151.9603130728,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"571",4096,"fast","tolerance:0.1","error: 10%","weak","20ms","GCE
(actual)",1042.20510752,799.41271,4172.467411,268.951465823,261.120007,518.833205,989.539016159,993.477632,2602.928864,1062.29673491601,1192.9692950959,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"572",128,"fast","tolerance:0.1","error: 10%","weak","0ms","GCE
(actual)",490.970763661,412.536225,1128.375025,46.8065773547,37.402448,395.636831,166.846125316,167.788445,444.727833,272.461345602683,278.13690452628,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"573",512,"fast","tolerance:0.1","error: 10%","weak","0ms","GCE
(actual)",472.653425872,447.988849,1128.796445,60.5659670303,50.124725,243.339788,204.001272457,196.911521,534.729125,293.11449678688,772.0333360266,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"574",2048,"fast","tolerance:0.1","error: 10%","weak","0ms","GCE
(actual)",789.662579046,622.692545,2967.952518,142.642853875,142.338095,284.808015,598.678276811,615.148787,1464.202184,689.133815654389,1135.9818634072,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"575",4096,"fast","tolerance:0.1","error: 10%","weak","0ms","GCE
(actual)",1041.25332104,814.207599,3284.549231,262.468499075,256.559433,476.633008,996.477981808,1035.25997,2592.736316,1089.71747126237,1215.0371529702,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"576",128,"fast","tolerance:0.05","error: 5%","weak","20ms","GCE
(actual)",495.654681098,435.884989,1100.454667,49.5335836933,37.459272,372.992677,169.185002398,179.458438,405.645581,278.244483722029,274.46393533262,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"577",512,"fast","tolerance:0.05","error: 5%","weak","20ms","GCE
(actual)",471.6118544,449.996792,1040.696796,63.3403612863,51.456611,284.197937,204.07499074,191.274143,578.306771,295.715222746669,776.4133227333,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"578",2048,"fast","tolerance:0.05","error: 5%","weak","20ms","GCE
(actual)",667.099818205,561.290758,2269.830943,143.152017159,139.471572,477.664346,536.824225004,561.596666,1280.617948,600.617804691987,1150.9453275441,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"579",4096,"fast","tolerance:0.05","error: 5%","weak","20ms","GCE
(actual)",1121.2120177,803.097129,4810.922355,260.378573225,253.846354,637.353058,1000.92025696,1037.87386,2900.846003,1105.92286190928,1242.6712337304,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"580",128,"fast","tolerance:0.05","error: 5%","weak","0ms","GCE
(actual)",488.418934251,417.1134,1032.293437,45.942946974,37.205415,193.291913,171.583122175,173.914693,425.246979,277.879705618666,271.89624961102,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
"581",512,"fast","tolerance:0.05","error: 5%","weak","0ms","GCE
(actual)",461.957991317,431.69761,1104.952061,60.4311990921,52.77964,192.688023,196.653498824,196.41575,514.451927,287.335023436933,761.0044959291,"{owl_cass_1: ipa-1-hc7s, owl_cass_2: ipa-3-tgee, owl_cass_3: ipa-2-cngs, owl_owl_1: ipa-client-00gq}"
