"","load","honeycomb_mode","ipa_bound","bound","mix","mix_incr","mix_read","ipa_consistency","lease","condition","read_lat_mean","read_lat_median","read_lat_p95","read_lat_p99","read_rate","incr_lat_mean","incr_lat_median","incr_rate","overall_latency_mean","read_strong_fraction","interval_mean","interval_percent_mean","interval_percent_p99","interval_percent_max"
"231",2048,"flat5","tolerance:0.01","error: 1%","custom","0.01","0.99","strong","0ms",NA,57.8397642334,18.401645,279.096857,673.027991,30230.9970567,33.9569268832,7.873712,302.932539699,57.600935859898,NA,11.4151412369,0.6949396454,0.995,0.995
"232",2048,"slowpoke_flat","tolerance:0.01","error: 1%","custom","0.01","0.99","strong","0ms",NA,223.181135216,19.899264,1455.903678,2741.026704,9305.43964719,236.800577298,12.024575,91.0328497275,223.31732963682,NA,6.69990201903,0.4430367411075,0.955,0.955
"233",2048,"google","tolerance:0.01","error: 1%","custom","0.01","0.99","strong","0ms",NA,169.315560971,4.554302,951.972595,3586.224424,10059.9363811,167.192152626,2.191702,98.7308764475,169.29432688755,NA,11.676696177,0.654569172915,0.96,0.96
"234",2048,"amazon","tolerance:0.01","error: 1%","custom","0.01","0.99","strong","0ms","Geo-
distributed",535.299797728,102.53939,2468.357938,3826.719069,3262.6823041,682.247816609,101.611694,32.7117341281,536.76927791681,NA,2.0794081168,0.3309724585915,0.955,0.955
"235",2048,"fast","consistency:strong","strong","custom","0.01","0.99","strong","0ms",NA,14.5873685938,13.883395,29.577757,38.939841,79429.517396,14.3309099989,13.665414,795.816826993,14.584804007851,NA,0,0,0,0
"236",2048,"flat5","consistency:strong","strong","custom","0.01","0.99","strong","0ms",NA,114.281465792,113.808596,191.62479,269.917953,12937.8343359,106.388816273,105.259276,131.298120288,114.20253929681,NA,0,0,0,0
"237",2048,"slowpoke_flat","consistency:strong","strong","custom","0.01","0.99","strong","0ms",NA,279.020672638,263.780108,544.682831,1343.39319,4417.18654173,280.342117874,257.213932,44.3300767415,279.03388709036,NA,0,0,0,0
"238",2048,"google","consistency:strong","strong","custom","0.01","0.99","strong","0ms",NA,1112.41229199,1066.070014,2015.682,2316.416098,1301.417996,1080.71745932,1058.572787,12.7691133457,1112.0953436633,NA,0,0,0,0
"239",2048,"amazon","consistency:strong","strong","custom","0.01","0.99","strong","0ms","Geo-
distributed",889.697580819,821.010315,1872.099805,2711.157104,1623.45335644,886.430975615,818.180163,16.3873800483,889.66491476696,NA,0,0,0,0
"240",2048,"fast","consistency:weakwrite","weak","custom","1.0","0.0","strong","0ms",NA,0.696437682631,0.330069,2.340915,6.065113,225.356023653,1.00340763503,0.363393,84698.0749932,1.00340763503,NA,0,0.255249107508,2.5,3.92
"241",2048,"flat5","consistency:weakwrite","weak","custom","1.0","0.0","strong","0ms",NA,7.6670410804,5.760145,19.431654,24.199378,148.880959486,7.06917824978,6.19489,56074.9440982,7.06917824978,NA,0,0.753345012904,6.91,18.26
"242",2048,"slowpoke_flat","consistency:weakwrite","weak","custom","1.0","0.0","strong","0ms",NA,15.6552073573,12.429072,37.288437,47.413414,109.77991102,14.6287891057,13.635776,41224.6867065,14.6287891057,NA,0,0.230277917164,4.16,10.81
"243",2048,"google","consistency:weakwrite","weak","custom","1.0","0.0","strong","0ms",NA,4.69845774697,2.048034,7.610393,29.34032,139.54093093,5.34650117193,2.372116,52592.6385987,5.34650117193,NA,0,0.172281807053,1.23,99.5
"244",2048,"amazon","consistency:weakwrite","weak","custom","1.0","0.0","strong","0ms","Geo-
distributed",8.37412062759,3.840822,13.541729,111.649502,153.931710085,8.11634103001,6.117531,58192.7983732,8.11634103001,NA,0,0.00297500220786,0,3.07
"245",2048,"fast","tolerance:0.1","error: 10%","custom","1.0","0.0","strong","0ms",NA,7.23672759106,4.967264,21.084308,29.320726,82.2074177311,12.9095368722,10.61948,30895.497166,12.9095368722,NA,148.469758226,9.7620964474,10,10
"246",2048,"flat5","tolerance:0.1","error: 10%","custom","1.0","0.0","strong","0ms",NA,10.1824841091,7.998837,23.419714,38.901342,71.9786623805,16.5604600872,10.604618,27256.6583942,16.5604600872,NA,150.657541702,9.76487307075,10,10
"247",2048,"slowpoke_flat","tolerance:0.1","error: 10%","custom","1.0","0.0","strong","0ms",NA,15.6429194798,11.093796,36.353108,101.396589,17.2143284423,51.8821028378,39.031669,6485.01790075,51.8821028378,NA,147.696762121,9.7723892303,10,10
"248",2048,"google","tolerance:0.1","error: 10%","custom","1.0","0.0","strong","0ms",NA,9.21981640606,2.42857,35.939443,169.001028,8.08752646142,57.1773821914,24.066574,2990.26306637,57.1773821914,NA,143.420560442,9.75853216655,10,10
"249",2048,"amazon","tolerance:0.1","error: 10%","custom","1.0","0.0","strong","0ms","Geo-
distributed",10.1187333591,2.448417,26.975871,283.015639,7.85483901268,74.3584972659,24.299582,2904.81193373,74.3584972659,NA,143.98921607,9.7604407372,10,10
"250",2048,"fast","tolerance:0.01","error: 1%","custom","1.0","0.0","strong","0ms",NA,10.0232118749,6.517791,29.485934,42.04559,77.7833943294,21.0956019225,19.86668,29506.1994919,21.0956019225,NA,11.9259059357,0.767409502955,0.995,1
"251",2048,"flat5","tolerance:0.01","error: 1%","custom","1.0","0.0","strong","0ms",NA,12.0275611588,9.353311,29.361141,47.753445,78.7849719987,24.3537703579,15.124385,29560.8222573,24.3537703579,NA,12.0938843725,0.75357379211,0.995,1
"252",2048,"slowpoke_flat","tolerance:0.01","error: 1%","custom","1.0","0.0","strong","0ms",NA,14.9536364855,11.10286,34.104267,101.558214,12.0825343939,116.616260445,33.685049,4634.0824185,116.616260445,NA,12.2362655223,0.75903476576,0.995,1
"253",2048,"google","tolerance:0.01","error: 1%","custom","1.0","0.0","strong","0ms",NA,7.88087853585,2.249208,25.331131,165.513672,6.11976619321,173.449363026,31.246555,2345.99138336,173.449363026,NA,12.0142894832,0.748573129955,0.995,1
"254",2048,"amazon","tolerance:0.01","error: 1%","custom","1.0","0.0","strong","0ms","Geo-
distributed",10.6266945591,2.425434,28.211959,222.628712,5.48910575561,184.873185479,26.131274,2114.39572094,184.873185479,NA,12.2987347332,0.76035139596,0.995,1
"255",2048,"fast","consistency:strong","strong","custom","1.0","0.0","strong","0ms",NA,2.50992165097,1.881452,5.90751,13.497518,160.034801389,3.5052594452,2.183613,60197.6534706,3.5052594452,NA,0,0,0,0
"256",2048,"flat5","consistency:strong","strong","custom","1.0","0.0","strong","0ms",NA,39.219508268,30.691098,80.532651,125.643682,57.5422819553,52.9398224565,51.589836,21800.5824491,52.9398224565,NA,0,0,0,0
"257",2048,"slowpoke_flat","consistency:strong","strong","custom","1.0","0.0","strong","0ms",NA,140.328341034,122.712593,291.669898,420.871726,13.6359510223,191.178315479,181.5518,5130.23675043,191.178315479,NA,0,0,0,0
"258",2048,"google","consistency:strong","strong","custom","1.0","0.0","strong","0ms",NA,555.562536274,525.149559,1018.35366,1492.068653,4.02404712049,684.260266681,673.833033,1544.08758137,684.260266681,NA,0,0,0,0
"259",2048,"amazon","consistency:strong","strong","custom","1.0","0.0","strong","0ms","Geo-
distributed",373.670116129,273.090241,803.627191,1334.70391,4.49893273143,590.148065704,582.88638,1739.73180657,590.148065704,NA,0,0,0,0
"260",2048,"fast","consistency:weakwrite","weak","custom","0.5","0.5","strong","0ms",NA,3.79266993661,1.774678,13.892741,20.143809,60956.3902578,3.71438412708,1.675994,36074.7885997,3.753527031845,NA,0,0.0166392860218,0.44,2.06
"261",2048,"flat5","consistency:weakwrite","weak","custom","0.5","0.5","strong","0ms",NA,12.1237195631,11.330934,21.728562,30.515294,55023.460359,12.6823295925,11.715314,32711.9236092,12.4030245778,NA,0,0.0420632372351,1.09,2.56
"262",2048,"slowpoke_flat","consistency:weakwrite","weak","custom","0.5","0.5","strong","0ms",NA,18.7653039713,17.29454,24.559667,72.364186,37034.2426887,19.3811948781,17.951243,20486.5095615,19.0732494247,NA,0,0.0282748763406,0.84,4.58
"263",2048,"google","consistency:weakwrite","weak","custom","0.5","0.5","strong","0ms",NA,16.3023499334,10.706059,18.682548,177.181864,47673.4881557,17.0562199833,11.204994,25088.0780789,16.67928495835,NA,0,0.00830900110097,0.32,2.74
"264",2048,"amazon","consistency:weakwrite","weak","custom","0.5","0.5","strong","0ms","Geo-
distributed",12.5002118113,10.730806,16.121843,82.469127,49797.4974808,13.2832955117,11.344562,21722.0879638,12.8917536615,NA,0,0.0280420254993,0.6,6.82
"265",2048,"fast","tolerance:0.1","error: 10%","custom","0.5","0.5","strong","0ms",NA,61.2928533732,45.772516,197.741279,288.644639,21395.9290358,21.3075513652,19.980646,12137.143946,41.3002023692,NA,146.486881575,9.47653695355,10,10
"266",2048,"flat5","tolerance:0.1","error: 10%","custom","0.5","0.5","strong","0ms",NA,51.5084130545,26.690307,226.318219,442.638436,28828.4179452,14.4288416405,11.477501,14259.8534163,32.9686273475,NA,143.997629295,9.4629272313,10,10
"267",2048,"slowpoke_flat","tolerance:0.1","error: 10%","custom","0.5","0.5","strong","0ms",NA,53.649694749,36.926317,121.092341,427.261476,29510.1260005,32.4548177359,14.836996,3851.95196745,43.05225624245,NA,143.223983504,9.4525056124,10,10
"268",2048,"google","tolerance:0.1","error: 10%","custom","0.5","0.5","strong","0ms",NA,62.5189208693,25.431477,197.082985,1074.568026,27706.3772406,61.918176629,2.236568,1925.59364925,62.21854874915,NA,144.947870974,9.4515613068,10,10
"269",2048,"amazon","tolerance:0.1","error: 10%","custom","0.5","0.5","strong","0ms","Geo-
distributed",330.766521587,323.903487,393.528391,823.610339,3921.26545863,343.960514691,324.942316,1300.47053281,337.363518139,NA,144.266270583,9.3745596561,10,10
"270",2048,"fast","tolerance:0.01","error: 1%","custom","0.5","0.5","strong","0ms",NA,61.467753632,52.177685,147.751199,233.739288,20947.1105099,23.4336089431,21.003833,11608.8769759,42.45068128755,NA,12.1585548062,0.75592324883,0.995,1
"271",2048,"flat5","tolerance:0.01","error: 1%","custom","0.5","0.5","strong","0ms",NA,56.7100166515,45.012335,119.196565,145.734038,25335.2366747,26.8292897887,17.139054,12776.6484216,41.7696532201,NA,12.010908371,0.749770101265,0.995,1
"272",2048,"slowpoke_flat","tolerance:0.01","error: 1%","custom","0.5","0.5","strong","0ms",NA,81.4920809172,22.480862,318.252215,606.103753,19977.2534335,93.2465060365,13.015296,2912.31728544,87.36929347685,NA,11.7130013717,0.745681637075,0.995,1
"273",2048,"google","tolerance:0.01","error: 1%","custom","0.5","0.5","strong","0ms",NA,83.6372738134,11.363113,409.976862,700.007474,19576.9417817,138.98631103,2.066123,1477.22542116,111.3117924217,NA,11.8343088335,0.74682916548,0.995,1
"274",2048,"amazon","tolerance:0.01","error: 1%","custom","0.5","0.5","strong","0ms","Geo-
distributed",93.0212335006,13.021832,477.298161,1050.84235,16878.0395013,184.890159454,2.230545,1553.27436951,138.9556964773,NA,11.9882131646,0.759387570905,0.995,1
"275",2048,"fast","consistency:strong","strong","custom","0.5","0.5","strong","0ms",NA,9.74783529201,6.823298,25.544642,32.814364,50571.9530186,9.10685713883,5.965704,26973.944128,9.42734621542,NA,0,0,0,0
"276",2048,"flat5","consistency:strong","strong","custom","0.5","0.5","strong","0ms",NA,117.368285235,117.870727,174.45991,202.196036,10221.3064297,110.85426609,107.747746,5102.07896952,114.1112756625,NA,0,0,0,0
"277",2048,"slowpoke_flat","consistency:strong","strong","custom","0.5","0.5","strong","0ms",NA,300.326045955,281.881503,561.530967,1284.550975,2486.01533571,295.8027429,281.240135,1530.08994181,298.0643944275,NA,0,0,0,0
"278",2048,"google","consistency:strong","strong","custom","0.5","0.5","strong","0ms",NA,1165.61917034,1148.6195,2066.070168,2282.606172,768.47600353,1100.96293313,1111.217014,452.339123462,1133.291051735,NA,0,0,0,0
"279",2048,"amazon","consistency:strong","strong","custom","0.5","0.5","strong","0ms","Geo-
distributed",961.618674905,885.123595,1939.927428,2736.500265,896.754962613,947.18572826,850.509493,512.764028501,954.4022015825,NA,0,0,0,0
"280",2048,"fast","consistency:weakwrite","weak","custom","0.1","0.9","strong","0ms",NA,11.6537068792,11.535449,24.153095,31.590426,37384.7478774,12.3089244777,11.803438,3768.5034824,11.71922863905,NA,0,0,0,0
"281",2048,"flat5","consistency:weakwrite","weak","custom","0.1","0.9","strong","0ms",NA,15.6936564167,15.075959,25.614898,31.11493,96421.8162292,16.1641759026,15.08243,9308.02188889,15.74070836529,NA,0,0.00629097750274,0.24,0.79
"282",2048,"slowpoke_flat","consistency:weakwrite","weak","custom","0.1","0.9","strong","0ms",NA,16.5585953079,17.151727,21.408943,27.485218,71089.8931424,16.8694350268,17.441631,7017.74863853,16.58967927979,NA,0,0.0405877882473,0.72,1.82
"283",2048,"google","consistency:weakwrite","weak","custom","0.1","0.9","strong","0ms",NA,11.2222859826,9.704578,12.766501,18.716123,82786.1107579,12.1372157405,10.033384,8159.22312785,11.31377895839,NA,0,0.00924358987689,0.34,2.38
"284",2048,"amazon","consistency:weakwrite","weak","custom","0.1","0.9","strong","0ms","Geo-
distributed",10.2886139421,9.633682,12.756033,18.902731,83702.0779734,10.4665642342,9.923439,8249.0014255,10.30640897131,NA,0,0.00106381863039,0,0.5
"285",2048,"fast","tolerance:0.1","error: 10%","custom","0.1","0.9","strong","0ms",NA,60.2760342136,53.485657,124.449424,266.595997,27342.8789895,9.45026728136,3.989112,2771.77938976,55.193457520376,NA,145.279887719,9.6410404814,10,10
"286",2048,"flat5","tolerance:0.1","error: 10%","custom","0.1","0.9","strong","0ms",NA,46.8995961716,44.208556,90.87543,131.124719,35408.4515077,18.4886906209,15.226924,3524.27542767,44.05850561653,NA,147.609438721,9.7275503772,10,10
"287",2048,"slowpoke_flat","tolerance:0.1","error: 10%","custom","0.1","0.9","strong","0ms",NA,55.4844101611,33.364262,153.566664,600.052072,30659.3908068,44.8546054288,16.774543,2131.23476876,54.42142968787,NA,148.282953247,9.6887489664,10,10
"288",2048,"google","tolerance:0.1","error: 10%","custom","0.1","0.9","strong","0ms",NA,193.693951654,179.849462,200.671838,889.703963,8568.79154785,192.236076609,178.283806,748.534539314,193.5481641495,NA,144.565848378,9.7338005638,10,10
